docid,verb1,verb2,eiid1,eiid2,relation,unique_id,model_name,p_label,iter,score,relation_selected,max_score,n_cycles,min_vote
bbc_20130322_1353,brokered,expressed,e13,e11,BEFORE,e11-e13,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,3.0,1,BEFORE,5.0,,3
bbc_20130322_1353,brokered,said,e13,e15,BEFORE,e13-e15,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,5.0,,3
bbc_20130322_1353,brokered,accepted,e13,e16,BEFORE,e13-e16,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,5.0,,3
bbc_20130322_1353,accepted,said,e16,e15,BEFORE,e15-e16,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,3.0,1,BEFORE,5.0,,3
bbc_20130322_1353,said,given,e15,e17,VAGUE,e15-e17,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,4.0,,3
bbc_20130322_1353,accepted,given,e16,e17,VAGUE,e16-e17,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,given,killed,e17,e19,BEFORE,e17-e19,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,5.0,,3
bbc_20130322_1353,given,boarded,e17,e20,BEFORE,e17-e20,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,given,trying,e17,e21,BEFORE,e17-e21,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,5.0,,3
bbc_20130322_1353,accepted,killed,e16,e19,BEFORE,e16-e19,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,accepted,boarded,e16,e20,BEFORE,e16-e20,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,accepted,trying,e16,e21,BEFORE,e16-e21,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,boarded,killed,e20,e19,BEFORE,e19-e20,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,3.0,1,BEFORE,5.0,,3
bbc_20130322_1353,trying,killed,e21,e19,BEFORE,e19-e21,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,3.0,1,BEFORE,5.0,,3
bbc_20130322_1353,trying,boarded,e21,e20,BEFORE,e20-e21,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,3.0,1,,,,3
bbc_20130322_1353,killed,admitted,e19,e23,BEFORE,e19-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,killed,insisted,e19,e25,BEFORE,e19-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,killed,used,e19,e26,BEFORE,e19-e26,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,killed,attacked,e19,e27,BEFORE,e19-e27,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,boarded,admitted,e20,e23,BEFORE,e20-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,boarded,insisted,e20,e25,BEFORE,e20-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,boarded,used,e20,e26,BEFORE,e20-e26,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,boarded,attacked,e20,e27,BEFORE,e20-e27,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,trying,admitted,e21,e23,BEFORE,e21-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,trying,insisted,e21,e25,BEFORE,e21-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,trying,used,e21,e26,BEFORE,e21-e26,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,trying,attacked,e21,e27,BEFORE,e21-e27,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,insisted,admitted,e25,e23,BEFORE,e23-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,3.0,1,,,,3
bbc_20130322_1353,used,admitted,e26,e23,BEFORE,e23-e26,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,3.0,1,,,,3
bbc_20130322_1353,attacked,admitted,e27,e23,BEFORE,e23-e27,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,3.0,1,,,,3
bbc_20130322_1353,used,insisted,e26,e25,BEFORE,e25-e26,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,3.0,1,,,,3
bbc_20130322_1353,attacked,insisted,e27,e25,BEFORE,e25-e27,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,3.0,1,,,,3
bbc_20130322_1353,attacked,used,e27,e26,BEFORE,e26-e27,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,3.0,1,,,,3
bbc_20130322_1353,admitted,said,e23,e28,VAGUE,e23-e28,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,admitted,opened,e23,e29,VAGUE,e23-e29,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,admitted,boarded,e23,e31,VAGUE,e23-e31,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,insisted,said,e25,e28,VAGUE,e25-e28,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,insisted,opened,e25,e29,VAGUE,e25-e29,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,insisted,boarded,e25,e31,VAGUE,e25-e31,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,used,said,e26,e28,VAGUE,e26-e28,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,used,opened,e26,e29,VAGUE,e26-e29,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,used,boarded,e26,e31,VAGUE,e26-e31,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,attacked,said,e27,e28,VAGUE,e27-e28,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,attacked,opened,e27,e29,VAGUE,e27-e29,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,attacked,boarded,e27,e31,VAGUE,e27-e31,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,said,opened,e28,e29,VAGUE,e28-e29,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,,,,3
bbc_20130322_1353,said,boarded,e28,e31,VAGUE,e28-e31,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,,,,3
bbc_20130322_1353,opened,boarded,e29,e31,VAGUE,e29-e31,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,,,,3
bbc_20130322_1353,said,provoked,e28,e33,BEFORE,e28-e33,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,VAGUE,4.0,,3
bbc_20130322_1353,said,led,e28,e34,BEFORE,e28-e34,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,VAGUE,4.0,,3
bbc_20130322_1353,opened,provoked,e29,e33,BEFORE,e29-e33,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,VAGUE,4.0,,3
bbc_20130322_1353,opened,led,e29,e34,BEFORE,e29-e34,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,VAGUE,4.0,,3
bbc_20130322_1353,boarded,provoked,e31,e33,BEFORE,e31-e33,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,VAGUE,4.0,,3
bbc_20130322_1353,boarded,led,e31,e34,BEFORE,e31-e34,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,VAGUE,4.0,,3
bbc_20130322_1353,provoked,led,e33,e34,BEFORE,e33-e34,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,,3
bbc_20130322_1353,provoked,departing,e33,e35,VAGUE,e33-e35,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,,,,3
bbc_20130322_1353,provoked,revealed,e33,e36,VAGUE,e33-e36,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,,,,3
bbc_20130322_1353,provoked,spoken,e33,e37,VAGUE,e33-e37,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,,,,3
bbc_20130322_1353,led,departing,e34,e35,VAGUE,e34-e35,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,led,revealed,e34,e36,VAGUE,e34-e36,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,led,spoken,e34,e37,VAGUE,e34-e37,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,,3
bbc_20130322_1353,departing,revealed,e35,e36,VAGUE,e35-e36,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,,,,3
bbc_20130322_1353,departing,spoken,e35,e37,VAGUE,e35-e37,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,,,,3
bbc_20130322_1353,revealed,spoken,e36,e37,VAGUE,e36-e37,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,,,,3
bbc_20130322_1353,apologised,tried,e1,e5,BEFORE,e1-e5,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,BEFORE,5.0,,3
bbc_20130322_1353,apologised,agreed,e1,e8,VAGUE,e1-e8,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,apologised,killed,e1,e10,VAGUE,e1-e10,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,agreed,tried,e8,e5,BEFORE,e5-e8,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,BEFORE,5.0,,3
bbc_20130322_1353,tried,killed,e5,e10,VAGUE,e10-e5,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,killed,agreed,e10,e8,BEFORE,e10-e8,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,BEFORE,5.0,,3
bbc_20130322_1353,agreed,expressed,e8,e11,VAGUE,e11-e8,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,4.0,,3
bbc_20130322_1353,killed,expressed,e10,e11,VAGUE,e10-e11,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,brokered,expressed,e13,e11,BEFORE,e11-e13,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,BEFORE,5.0,,3
bbc_20130322_1353,brokered,said,e13,e15,BEFORE,e13-e15,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,BEFORE,5.0,,3
bbc_20130322_1353,brokered,accepted,e13,e16,BEFORE,e13-e16,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,BEFORE,5.0,,3
bbc_20130322_1353,accepted,said,e16,e15,BEFORE,e15-e16,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,BEFORE,5.0,,3
bbc_20130322_1353,said,given,e15,e17,VAGUE,e15-e17,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,4.0,,3
bbc_20130322_1353,accepted,given,e16,e17,VAGUE,e16-e17,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,given,killed,e17,e19,BEFORE,e17-e19,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,BEFORE,5.0,,3
bbc_20130322_1353,given,boarded,e17,e20,BEFORE,e17-e20,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,given,trying,e17,e21,BEFORE,e17-e21,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,BEFORE,5.0,,3
bbc_20130322_1353,accepted,killed,e16,e19,BEFORE,e16-e19,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,accepted,boarded,e16,e20,BEFORE,e16-e20,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,accepted,trying,e16,e21,BEFORE,e16-e21,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,boarded,killed,e20,e19,BEFORE,e19-e20,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,BEFORE,5.0,,3
bbc_20130322_1353,trying,killed,e21,e19,BEFORE,e19-e21,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,BEFORE,5.0,,3
bbc_20130322_1353,trying,boarded,e21,e20,BEFORE,e20-e21,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,,,,3
bbc_20130322_1353,killed,admitted,e19,e23,BEFORE,e19-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,killed,insisted,e19,e25,BEFORE,e19-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,killed,used,e19,e26,BEFORE,e19-e26,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,killed,attacked,e19,e27,BEFORE,e19-e27,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,boarded,admitted,e20,e23,BEFORE,e20-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,boarded,insisted,e20,e25,BEFORE,e20-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,boarded,used,e20,e26,BEFORE,e20-e26,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,boarded,attacked,e20,e27,BEFORE,e20-e27,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,trying,admitted,e21,e23,BEFORE,e21-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,trying,insisted,e21,e25,BEFORE,e21-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,trying,used,e21,e26,BEFORE,e21-e26,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,trying,attacked,e21,e27,BEFORE,e21-e27,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,insisted,admitted,e25,e23,BEFORE,e23-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,,,,3
bbc_20130322_1353,used,admitted,e26,e23,BEFORE,e23-e26,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,,,,3
bbc_20130322_1353,attacked,admitted,e27,e23,BEFORE,e23-e27,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,,,,3
bbc_20130322_1353,used,insisted,e26,e25,BEFORE,e25-e26,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,,,,3
bbc_20130322_1353,attacked,insisted,e27,e25,BEFORE,e25-e27,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,,,,3
bbc_20130322_1353,attacked,used,e27,e26,BEFORE,e26-e27,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,,,,3
bbc_20130322_1353,admitted,said,e23,e28,VAGUE,e23-e28,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,admitted,opened,e23,e29,VAGUE,e23-e29,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,admitted,boarded,e23,e31,VAGUE,e23-e31,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,insisted,said,e25,e28,VAGUE,e25-e28,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,insisted,opened,e25,e29,VAGUE,e25-e29,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,insisted,boarded,e25,e31,VAGUE,e25-e31,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,used,said,e26,e28,VAGUE,e26-e28,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,used,opened,e26,e29,VAGUE,e26-e29,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,used,boarded,e26,e31,VAGUE,e26-e31,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,attacked,said,e27,e28,VAGUE,e27-e28,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,attacked,opened,e27,e29,VAGUE,e27-e29,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,attacked,boarded,e27,e31,VAGUE,e27-e31,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,opened,said,e29,e28,BEFORE,e28-e29,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,,,,3
bbc_20130322_1353,boarded,said,e31,e28,BEFORE,e28-e31,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,,,,3
bbc_20130322_1353,boarded,opened,e31,e29,BEFORE,e29-e31,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,,,,3
bbc_20130322_1353,said,provoked,e28,e33,VAGUE,e28-e33,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,4.0,,3
bbc_20130322_1353,said,led,e28,e34,VAGUE,e28-e34,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,4.0,,3
bbc_20130322_1353,opened,provoked,e29,e33,VAGUE,e29-e33,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,4.0,,3
bbc_20130322_1353,opened,led,e29,e34,VAGUE,e29-e34,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,4.0,,3
bbc_20130322_1353,boarded,provoked,e31,e33,VAGUE,e31-e33,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,4.0,,3
bbc_20130322_1353,boarded,led,e31,e34,VAGUE,e31-e34,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,4.0,,3
bbc_20130322_1353,provoked,led,e33,e34,BEFORE,e33-e34,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,provoked,departing,e33,e35,BEFORE,e33-e35,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,provoked,revealed,e33,e36,BEFORE,e33-e36,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,provoked,spoken,e33,e37,BEFORE,e33-e37,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,,3
bbc_20130322_1353,led,departing,e34,e35,VAGUE,e34-e35,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,led,revealed,e34,e36,VAGUE,e34-e36,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,led,spoken,e34,e37,VAGUE,e34-e37,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,,3
bbc_20130322_1353,revealed,departing,e36,e35,BEFORE,e35-e36,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,,,,3
bbc_20130322_1353,spoken,departing,e37,e35,BEFORE,e35-e37,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,,,,3
bbc_20130322_1353,spoken,revealed,e37,e36,BEFORE,e36-e37,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,,,,3
bbc_20130322_1600,causing,bringing,e2,e5,BEFORE,e2-e5,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,BEFORE,5.0,,3
bbc_20130322_1600,causing,searching,e2,e6,VAGUE,e2-e6,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,VAGUE,5.0,,3
bbc_20130322_1600,causing,trapped,e2,e7,VAGUE,e2-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,VAGUE,5.0,,3
bbc_20130322_1600,causing,said,e2,e8,BEFORE,e2-e8,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,BEFORE,5.0,,3
bbc_20130322_1600,causing,found,e2,e9,VAGUE,e2-e9,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,,,,3
bbc_20130322_1600,bringing,searching,e5,e6,BEFORE,e5-e6,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,VAGUE,4.0,,3
bbc_20130322_1600,bringing,trapped,e5,e7,VAGUE,e5-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,VAGUE,5.0,,3
bbc_20130322_1600,bringing,said,e5,e8,BEFORE,e5-e8,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,VAGUE,4.0,,3
bbc_20130322_1600,bringing,found,e5,e9,VAGUE,e5-e9,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,VAGUE,5.0,,3
bbc_20130322_1600,searching,trapped,e6,e7,VAGUE,e6-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,VAGUE,5.0,,3
bbc_20130322_1600,searching,said,e6,e8,BEFORE,e6-e8,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,,,,3
bbc_20130322_1600,searching,found,e6,e9,VAGUE,e6-e9,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,VAGUE,5.0,,3
bbc_20130322_1600,trapped,said,e7,e8,VAGUE,e7-e8,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,VAGUE,5.0,,3
bbc_20130322_1600,trapped,found,e7,e9,VAGUE,e7-e9,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,VAGUE,5.0,,3
bbc_20130322_1600,said,found,e8,e9,BEFORE,e8-e9,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,,,,3
bbc_20130322_1600,searching,affected,e6,e10,BEFORE,e10-e6,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,BEFORE,4.0,,3
bbc_20130322_1600,starting,searching,e11,e6,BEFORE,e11-e6,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,0.0,1,,,,3
bbc_20130322_1600,searching,restored,e6,e12,VAGUE,e12-e6,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,VAGUE,5.0,,3
bbc_20130322_1600,trapped,affected,e7,e10,VAGUE,e10-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,VAGUE,4.0,,3
bbc_20130322_1600,starting,trapped,e11,e7,BEFORE,e11-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,0.0,1,,,,3
bbc_20130322_1600,trapped,restored,e7,e12,VAGUE,e12-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,VAGUE,5.0,,3
bbc_20130322_1600,said,affected,e8,e10,VAGUE,e10-e8,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,VAGUE,4.0,,3
