docid,verb1,verb2,eiid1,eiid2,relation,unique_id,model_name,iter,score,relation_selected,max_score,n_cycles,min_vote
bbc_20130322_1353,,,e23,e28,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e23,e29,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e23,e31,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e25,e28,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e25,e29,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e25,e31,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e26,e28,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e26,e29,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e26,e31,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e27,e28,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e27,e29,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e27,e31,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e28,e29,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e28,e31,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e29,e31,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e33,e28,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e34,e28,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e33,e29,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e34,e29,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e33,e31,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e34,e31,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e33,e34,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e33,e35,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e33,e36,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e33,e37,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e34,e35,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e34,e36,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e34,e37,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e35,e36,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e35,e37,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e36,e37,BEFORE,UNDEFINED,gemini-1.5-flash,2.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e5,e1,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e1,e8,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e1,e10,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e5,e8,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e5,e10,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e10,e8,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e8,e11,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e11,e10,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e11,e13,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e13,e15,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e13,e16,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e15,e16,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e15,e17,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e17,e16,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e17,e19,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e17,e20,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e17,e21,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e19,e20,EQUAL,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e19,e21,EQUAL,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e20,e21,EQUAL,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e19,e23,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e19,e25,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e19,e26,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e19,e27,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e20,e23,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e20,e25,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e20,e26,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e20,e27,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e21,e23,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e21,e25,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e21,e26,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e21,e27,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e23,e25,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e23,e26,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e23,e27,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e25,e26,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e25,e27,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e26,e27,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e23,e28,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e23,e29,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e23,e31,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e25,e28,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e25,e29,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e25,e31,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e26,e28,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e26,e29,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e26,e31,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e27,e28,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e27,e29,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e27,e31,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e28,e29,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e28,e31,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e29,e31,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e28,e33,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e28,e34,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e29,e33,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e29,e34,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e31,e33,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e31,e34,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e33,e34,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e33,e35,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e33,e36,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e33,e37,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e34,e35,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e34,e36,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e34,e37,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e35,e36,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e35,e37,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,,,e36,e37,BEFORE,UNDEFINED,gemini-1.5-flash,3.0,1,BEFORE,198.0,,3
bbc_20130322_1353,apologised,tried,e1,e5,BEFORE,e1-e5,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,apologised,agreed,e1,e8,BEFORE,e1-e8,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,apologised,killed,e1,e10,BEFORE,e1-e10,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,tried,agreed,e5,e8,BEFORE,e5-e8,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,tried,killed,e5,e10,BEFORE,e10-e5,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,agreed,killed,e8,e10,BEFORE,e10-e8,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,expressed,agreed,e11,e8,BEFORE,e11-e8,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,expressed,killed,e11,e10,BEFORE,e10-e11,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,expressed,brokered,e11,e13,BEFORE,e11-e13,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,brokered,said,e13,e15,BEFORE,e13-e15,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,brokered,accepted,e13,e16,BEFORE,e13-e16,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,said,accepted,e15,e16,BEFORE,e15-e16,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,said,given,e15,e17,BEFORE,e15-e17,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,given,accepted,e17,e16,BEFORE,e16-e17,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,given,killed,e17,e19,BEFORE,e17-e19,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,given,boarded,e17,e20,BEFORE,e17-e20,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,given,trying,e17,e21,BEFORE,e17-e21,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,killed,boarded,e19,e20,EQUAL,e19-e20,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,killed,trying,e19,e21,EQUAL,e19-e21,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,boarded,trying,e20,e21,EQUAL,e20-e21,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,killed,admitted,e19,e23,BEFORE,e19-e23,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,killed,insisted,e19,e25,BEFORE,e19-e25,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,killed,used,e19,e26,BEFORE,e19-e26,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,killed,attacked,e19,e27,BEFORE,e19-e27,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,boarded,admitted,e20,e23,BEFORE,e20-e23,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,boarded,insisted,e20,e25,BEFORE,e20-e25,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,boarded,used,e20,e26,BEFORE,e20-e26,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,boarded,attacked,e20,e27,BEFORE,e20-e27,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,trying,admitted,e21,e23,BEFORE,e21-e23,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,trying,insisted,e21,e25,BEFORE,e21-e25,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,trying,used,e21,e26,BEFORE,e21-e26,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,trying,attacked,e21,e27,BEFORE,e21-e27,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,admitted,insisted,e23,e25,BEFORE,e23-e25,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,admitted,used,e23,e26,BEFORE,e23-e26,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,admitted,attacked,e23,e27,BEFORE,e23-e27,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,insisted,used,e25,e26,BEFORE,e25-e26,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,insisted,attacked,e25,e27,BEFORE,e25-e27,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,used,attacked,e26,e27,BEFORE,e26-e27,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,admitted,said,e23,e28,BEFORE,e23-e28,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,admitted,opened,e23,e29,BEFORE,e23-e29,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,admitted,boarded,e23,e31,BEFORE,e23-e31,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,insisted,said,e25,e28,BEFORE,e25-e28,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,insisted,opened,e25,e29,BEFORE,e25-e29,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,insisted,boarded,e25,e31,BEFORE,e25-e31,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,used,said,e26,e28,BEFORE,e26-e28,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,used,opened,e26,e29,BEFORE,e26-e29,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,used,boarded,e26,e31,BEFORE,e26-e31,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,attacked,said,e27,e28,BEFORE,e27-e28,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,attacked,opened,e27,e29,BEFORE,e27-e29,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,attacked,boarded,e27,e31,BEFORE,e27-e31,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,said,opened,e28,e29,BEFORE,e28-e29,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,said,boarded,e28,e31,BEFORE,e28-e31,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,opened,boarded,e29,e31,BEFORE,e29-e31,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,said,provoked,e28,e33,BEFORE,e28-e33,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,said,led,e28,e34,BEFORE,e28-e34,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,opened,provoked,e29,e33,BEFORE,e29-e33,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,opened,led,e29,e34,BEFORE,e29-e34,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,boarded,provoked,e31,e33,BEFORE,e31-e33,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,boarded,led,e31,e34,BEFORE,e31-e34,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,provoked,led,e33,e34,BEFORE,e33-e34,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,provoked,departing,e33,e35,BEFORE,e33-e35,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,provoked,revealed,e33,e36,BEFORE,e33-e36,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,provoked,spoken,e33,e37,BEFORE,e33-e37,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,led,departing,e34,e35,BEFORE,e34-e35,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,led,revealed,e34,e36,BEFORE,e34-e36,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,led,spoken,e34,e37,BEFORE,e34-e37,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,departing,revealed,e35,e36,BEFORE,e35-e36,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,departing,spoken,e35,e37,BEFORE,e35-e37,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1353,revealed,spoken,e36,e37,BEFORE,e36-e37,gemini-1.5-flash,4.0,1,,,,3
bbc_20130322_1600,,,e2,e5,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e2,e6,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e2,e7,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e2,e8,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e2,e9,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e5,e6,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e5,e7,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e5,e8,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e5,e9,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e6,e7,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e6,e8,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e6,e9,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e7,e8,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e7,e9,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e8,e9,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e6,e10,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e6,e11,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e6,e12,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e7,e10,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e7,e11,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e7,e12,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e8,e10,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e8,e11,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e8,e12,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e9,e10,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e9,e11,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e9,e12,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e10,e11,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e10,e12,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e11,e12,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e10,e13,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e11,e13,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e12,e13,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e13,e30,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e30,e14,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e14,e16,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e14,e20,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e16,e20,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e16,e21,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e16,e22,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e20,e21,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e20,e22,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e21,e22,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e21,e25,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e22,e25,VAGUE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e2,e5,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e2,e6,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e2,e7,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e2,e8,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e2,e9,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e5,e6,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e5,e7,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e5,e8,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e5,e9,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e6,e7,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e6,e8,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e6,e9,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,132.0,,3
bbc_20130322_1600,,,e7,e8,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,132.0,,3
