docid,verb1,verb2,eiid1,eiid2,relation,unique_id,model_name,iter,score,relation_selected,max_score,conflict_rel,ccr,scr,n_cycles,min_vote
bbc_20130322_1353,compensate,killed,e9,e10,VAGUE,e10-e9,llama-3.1-70b-versatile,0.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,expressed,deal,e11,e12,VAGUE,e11-e12,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,deal,brokered,e12,e13,BEFORE,e12-e13,llama-3.1-70b-versatile,0.0,1,VAGUE,9.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,deal,visit,e12,e14,VAGUE,e12-e14,llama-3.1-70b-versatile,0.0,1,VAGUE,10.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,brokered,visit,e13,e14,VAGUE,e13-e14,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,said,accepted,e15,e16,VAGUE,e15-e16,llama-3.1-70b-versatile,0.0,1,BEFORE,10.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,said,given,e15,e17,VAGUE,e15-e17,llama-3.1-70b-versatile,0.0,1,BEFORE,6.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,accepted,given,e16,e17,VAGUE,e16-e17,llama-3.1-70b-versatile,0.0,1,VAGUE,7.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,given,restoring,e17,e18,VAGUE,e17-e18,llama-3.1-70b-versatile,0.0,1,VAGUE,8.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,killed,boarded,e19,e20,VAGUE,e19-e20,llama-3.1-70b-versatile,0.0,1,VAGUE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,killed,trying,e19,e21,VAGUE,e19-e21,llama-3.1-70b-versatile,0.0,1,VAGUE,7.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,boarded,trying,e20,e21,VAGUE,e20-e21,llama-3.1-70b-versatile,0.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,boarded,transport,e20,e22,VAGUE,e20-e22,llama-3.1-70b-versatile,0.0,1,VAGUE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,trying,transport,e21,e22,VAGUE,e21-e22,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,admitted,mistakes,e23,e24,VAGUE,e23-e24,llama-3.1-70b-versatile,0.0,1,VAGUE,6.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,admitted,insisted,e23,e25,VAGUE,e23-e25,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,mistakes,insisted,e24,e25,VAGUE,e24-e25,llama-3.1-70b-versatile,0.0,1,VAGUE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,insisted,used,e25,e26,VAGUE,e25-e26,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,insisted,attacked,e25,e27,VAGUE,e25-e27,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,used,attacked,e26,e27,VAGUE,e26-e27,llama-3.1-70b-versatile,0.0,1,VAGUE,9.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,said,opened,e28,e29,VAGUE,e28-e29,llama-3.1-70b-versatile,0.0,1,VAGUE,5.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,said,fire,e28,e30,VAGUE,e28-e30,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,opened,fire,e29,e30,VAGUE,e29-e30,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,opened,boarded,e29,e31,VAGUE,e29-e31,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,fire,boarded,e30,e31,VAGUE,e30-e31,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,incident,provoked,e32,e33,VAGUE,e32-e33,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,incident,led,e32,e34,VAGUE,e32-e34,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,provoked,led,e33,e34,VAGUE,e33-e34,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,provoked,departing,e33,e35,VAGUE,e33-e35,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,led,departing,e34,e35,VAGUE,e34-e35,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,departing,revealed,e35,e36,VAGUE,e35-e36,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,revealed,spoken,e36,e37,VAGUE,e36-e37,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,errors,apologised,e38,e1,VAGUE,e1-e38,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,errors,led,e38,e2,VAGUE,e2-e38,llama-3.1-70b-versatile,0.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,errors,loss,e38,e3,VAGUE,e3-e38,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,deaths,expressed,e39,e11,VAGUE,e11-e39,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,apology,accepted,e40,e16,VAGUE,e16-e40,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,intelligence-gathering,admitted,e42,e23,VAGUE,e23-e42,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,intelligence-gathering,mistakes,e42,e24,VAGUE,e24-e42,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,planning,admitted,e43,e23,VAGUE,e23-e43,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,planning,mistakes,e43,e24,VAGUE,e24-e43,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,outcry,incident,e44,e32,VAGUE,e32-e44,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,outcry,provoked,e44,e33,VAGUE,e33-e44,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,deterioration,incident,e45,e32,VAGUE,e32-e45,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,deterioration,provoked,e45,e33,VAGUE,e33-e45,llama-3.1-70b-versatile,0.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,apologised,errors,e1,e38,VAGUE,e1-e38,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,errors,led,e38,e2,BEFORE,e2-e38,llama-3.1-70b-versatile,1.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,apologised,led,e1,e2,BEFORE,e1-e2,llama-3.1-70b-versatile,1.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,apologised,loss,e1,e3,VAGUE,e1-e3,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,errors,loss,e38,e3,VAGUE,e3-e38,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,led,loss,e2,e3,VAGUE,e2-e3,llama-3.1-70b-versatile,1.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,led,raid,e2,e4,VAGUE,e2-e4,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,led,tried,e2,e5,VAGUE,e2-e5,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,apologised,tried,e1,e5,VAGUE,e1-e5,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,led,breach,e2,e6,BEFORE,e2-e6,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,tried,breach,e5,e6,BEFORE,e5-e6,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,led,compensate,e2,e9,EQUAL,e2-e9,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,compensate,agreed,e9,e8,VAGUE,e8-e9,llama-3.1-70b-versatile,1.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,expressed,apologised,e11,e1,VAGUE,e1-e11,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,killed,compensate,e10,e9,BEFORE,e10-e9,llama-3.1-70b-versatile,1.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,deal,brokered,e12,e13,VAGUE,e12-e13,llama-3.1-70b-versatile,1.0,1,VAGUE,9.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,expressed,deaths,e11,e39,VAGUE,e11-e39,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,deaths,apology,e39,e40,BEFORE,e39-e40,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,deal,said,e12,e15,VAGUE,e12-e15,llama-3.1-70b-versatile,1.0,1,BEFORE,8.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,expressed,given,e11,e17,VAGUE,e11-e17,llama-3.1-70b-versatile,1.0,1,VAGUE,6.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,killed,said,e10,e15,BEFORE,e10-e15,llama-3.1-70b-versatile,1.0,1,BEFORE,8.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,killed,trying,e19,e21,BEFORE,e19-e21,llama-3.1-70b-versatile,1.0,1,VAGUE,7.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,transport,admitted,e22,e23,BEFORE,e22-e23,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,insisted,admitted,e25,e23,BEFORE,e23-e25,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,said,incident,e28,e32,BEFORE,e28-e32,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,trying,used,e21,e26,BEFORE,e21-e26,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,boarded,boarded,e31,e20,VAGUE,e20-e31,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,mistakes,transport,e24,e22,VAGUE,e22-e24,llama-3.1-70b-versatile,1.0,1,VAGUE,6.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,trying,mistakes,e21,e24,VAGUE,e21-e24,llama-3.1-70b-versatile,1.0,1,VAGUE,8.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,trying,insisted,e21,e25,VAGUE,e21-e25,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,said,mistakes,e28,e24,VAGUE,e24-e28,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,incident,opened,e32,e29,VAGUE,e29-e32,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,incident,provoked,e32,e33,VAGUE,e32-e33,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,departing,led,e35,e34,VAGUE,e34-e35,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,revealed,incident,e36,e32,VAGUE,e32-e36,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,departing,revealed,e35,e36,VAGUE,e35-e36,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,spoken,revealed,e37,e36,VAGUE,e36-e37,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,apology,led,e40,e34,VAGUE,e34-e40,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,led,spoken,e34,e37,VAGUE,e34-e37,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,revealed,apologised,e36,e1,VAGUE,e1-e36,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,breach,accepted,e6,e16,VAGUE,e16-e6,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,departing,breach,e35,e6,VAGUE,e35-e6,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,led,restoring,e2,e18,VAGUE,e18-e2,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,apologised,restoring,e1,e18,VAGUE,e1-e18,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,accepted,given,e16,e17,VAGUE,e16-e17,llama-3.1-70b-versatile,1.0,1,VAGUE,7.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,compensate,restoring,e9,e18,VAGUE,e18-e9,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,given,accepted,e17,e16,VAGUE,e16-e17,llama-3.1-70b-versatile,1.0,1,VAGUE,7.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,apologised,boarded,e1,e20,VAGUE,e1-e20,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,transport,given,e22,e17,VAGUE,e17-e22,llama-3.1-70b-versatile,1.0,1,VAGUE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,given,given,e17,e17,VAGUE,e17-e17,llama-3.1-70b-versatile,1.0,1,VAGUE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,brokered,tried,e13,e5,VAGUE,e13-e5,llama-3.1-70b-versatile,1.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,apologised,led,e1,e2,BEFORE,e1-e2,llama-3.1-70b-versatile,2.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,led,loss,e2,e3,BEFORE,e2-e3,llama-3.1-70b-versatile,2.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,apologised,raid,e1,e4,VAGUE,e1-e4,llama-3.1-70b-versatile,2.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,led,raid,e2,e4,VAGUE,e2-e4,llama-3.1-70b-versatile,2.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,loss,raid,e3,e4,VAGUE,e3-e4,llama-3.1-70b-versatile,2.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,apologised,errors,e1,e38,BEFORE,e1-e38,llama-3.1-70b-versatile,2.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,errors,led,e38,e2,BEFORE,e2-e38,llama-3.1-70b-versatile,2.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,agreed,compensate,e8,e9,BEFORE,e8-e9,llama-3.1-70b-versatile,2.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,compensate,killed,e9,e10,BEFORE,e10-e9,llama-3.1-70b-versatile,2.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,expressed,agreed,e11,e8,VAGUE,e11-e8,llama-3.1-70b-versatile,2.0,1,BEFORE,6.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,expressed,compensate,e11,e9,VAGUE,e11-e9,llama-3.1-70b-versatile,2.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,expressed,killed,e11,e10,VAGUE,e10-e11,llama-3.1-70b-versatile,2.0,1,BEFORE,5.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,agreed,deal,e8,e12,BEFORE,e12-e8,llama-3.1-70b-versatile,2.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,deal,compensate,e12,e9,VAGUE,e12-e9,llama-3.1-70b-versatile,2.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,deal,killed,e12,e10,VAGUE,e10-e12,llama-3.1-70b-versatile,2.0,1,BEFORE,7.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,agreed,visit,e8,e14,VAGUE,e14-e8,llama-3.1-70b-versatile,2.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,visit,brokered,e14,e13,BEFORE,e13-e14,llama-3.1-70b-versatile,2.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,accepted,said,e16,e15,BEFORE,e15-e16,llama-3.1-70b-versatile,2.0,1,BEFORE,10.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,deal,said,e12,e15,BEFORE,e12-e15,llama-3.1-70b-versatile,2.0,1,BEFORE,8.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,given,restoring,e17,e18,VAGUE,e17-e18,llama-3.1-70b-versatile,2.0,1,VAGUE,8.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,killed,,e19,e19 (no comparison),VAGUE,UNDEFINED,llama-3.1-70b-versatile,2.0,1,VAGUE,54.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,boarded,transport,e20,e22,BEFORE,e20-e22,llama-3.1-70b-versatile,2.0,1,VAGUE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,boarded,trying,e20,e21,BEFORE,e20-e21,llama-3.1-70b-versatile,2.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,boarded,killed,e20,e19,VAGUE,e19-e20,llama-3.1-70b-versatile,2.0,1,VAGUE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,trying,killed,e21,e19,VAGUE,e19-e21,llama-3.1-70b-versatile,2.0,1,VAGUE,7.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,transport,killed,e22,e19,VAGUE,e19-e22,llama-3.1-70b-versatile,2.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,boarded,trying,e20,e21,BEFORE,e20-e21,llama-3.1-70b-versatile,2.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,admitted,mistakes,e23,e24,VAGUE,e23-e24,llama-3.1-70b-versatile,2.0,1,VAGUE,6.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,used,said,e26,e28,BEFORE,e26-e28,llama-3.1-70b-versatile,2.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,used,opened,e26,e29,VAGUE,e26-e29,llama-3.1-70b-versatile,2.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,used,attacked,e26,e27,VAGUE,e26-e27,llama-3.1-70b-versatile,2.0,1,VAGUE,9.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,used,fire,e26,e30,VAGUE,e26-e30,llama-3.1-70b-versatile,2.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,,,use case this linkin fails there there become are result ARE NULLED reclasseded rule output all following those priorizes premed).,e30 VAGUE e26 (subordonned,BEFORE,UNDEFINED,llama-3.1-70b-versatile,2.0,1,VAGUE,54.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,,,events unref he done many was corre form id them end rule per will a cho res al f two inter go un more er es used above long ign non im ens ac these im im list,than are give you sum used condi exam than final.,BEFORE,UNDEFINED,llama-3.1-70b-versatile,2.0,1,VAGUE,54.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,,,follow un with were were a num bet her c you other final events us even,ent dif en com compere side chose most cases l sum was. gong coher how,BEFORE,UNDEFINED,llama-3.1-70b-versatile,2.0,1,VAGUE,54.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,,,er un don cont many may comp events link above se they first bet link long,by,BEFORE,UNDEFINED,llama-3.1-70b-versatile,2.0,1,VAGUE,54.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,,,id go at only.,efer res does cl times cases had will main,BEFORE,UNDEFINED,llama-3.1-70b-versatile,2.0,1,VAGUE,54.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,,,als n ac p e ans g pro to num cont als t el all last me also but to last,er may ign als per als ter ans diff don  to al and follow don sum an also als rule m wh don dif dire one a of,BEFORE,UNDEFINED,llama-3.1-70b-versatile,2.0,1,VAGUE,54.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,errors,apologised,e38,e1,BEFORE,e1-e38,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,errors,led,e38,e2,BEFORE,e2-e38,llama-3.1-70b-versatile,3.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,led,loss,e2,e3,BEFORE,e2-e3,llama-3.1-70b-versatile,3.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,loss,raid,e3,e4,VAGUE,e3-e4,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,raid,tried,e4,e5,VAGUE,e4-e5,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,tried,breach,e5,e6,BEFORE,e5-e6,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,breach,blockade,e6,e100,VAGUE,e100-e6,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,agreed,compensate,e8,e9,BEFORE,e8-e9,llama-3.1-70b-versatile,3.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,agreed,killed,e8,e10,VAGUE,e10-e8,llama-3.1-70b-versatile,3.0,1,VAGUE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,compensate,killed,e9,e10,VAGUE,e10-e9,llama-3.1-70b-versatile,3.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,expressed,agreed,e11,e8,VAGUE,e11-e8,llama-3.1-70b-versatile,3.0,1,BEFORE,6.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,deal,agreed,e12,e8,VAGUE,e12-e8,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,brokered,deal,e13,e12,VAGUE,e12-e13,llama-3.1-70b-versatile,3.0,1,VAGUE,9.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,visit,brokered,e14,e13,VAGUE,e13-e14,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,said,accepted,e15,e16,VAGUE,e15-e16,llama-3.1-70b-versatile,3.0,1,BEFORE,10.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,accepted,given,e16,e17,BEFORE,e16-e17,llama-3.1-70b-versatile,3.0,1,VAGUE,7.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,accepted,restoring,e16,e18,VAGUE,e16-e18,llama-3.1-70b-versatile,3.0,1,VAGUE,7.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,given,killed,e17,e19,VAGUE,e17-e19,llama-3.1-70b-versatile,3.0,1,VAGUE,7.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,restoring,killed,e18,e19,VAGUE,e18-e19,llama-3.1-70b-versatile,3.0,1,VAGUE,8.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,killed,boarded,e19,e20,BEFORE,e19-e20,llama-3.1-70b-versatile,3.0,1,VAGUE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,boarded,trying,e20,e21,BEFORE,e20-e21,llama-3.1-70b-versatile,3.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,trying,transport,e21,e22,BEFORE,e21-e22,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,admitted,mistakes,e23,e24,VAGUE,e23-e24,llama-3.1-70b-versatile,3.0,1,VAGUE,6.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,mistakes,intelligence-gathering,e24,e42,VAGUE,e24-e42,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,insisted,mistakes,e25,e24,VAGUE,e24-e25,llama-3.1-70b-versatile,3.0,1,VAGUE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,used,insisted,e26,e25,VAGUE,e25-e26,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,used,attacked,e26,e27,BEFORE,e26-e27,llama-3.1-70b-versatile,3.0,1,VAGUE,9.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,attacked,said,e27,e28,BEFORE,e27-e28,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,opened,said,e29,e28,VAGUE,e28-e29,llama-3.1-70b-versatile,3.0,1,VAGUE,5.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,opened,fire,e29,e30,BEFORE,e29-e30,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,boarded,incident,e31,e32,VAGUE,e31-e32,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,boarded,fire,e31,e30,BEFORE,e30-e31,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,provoked,incident,e33,e32,VAGUE,e32-e33,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,led,outcry,e34,e44,VAGUE,e34-e44,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,led,deterioration,e34,e45,BEFORE,e34-e45,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,revealed,departing,e36,e35,VAGUE,e35-e36,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,spoken,departing,e37,e35,VAGUE,e35-e37,llama-3.1-70b-versatile,3.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,apologised,led,e1,e2,BEFORE,e1-e2,llama-3.1-70b-versatile,4.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,led,loss,e2,e3,BEFORE,e2-e3,llama-3.1-70b-versatile,4.0,1,BEFORE,4.0,,0.07246376811594203,1.0,,3
bbc_20130322_1353,apologised,raid,e1,e4,BEFORE,e1-e4,llama-3.1-70b-versatile,4.0,1,,,,0.07246376811594203,1.0,,3
bbc_20130322_1353,loss,raid,e3,e4,BEFORE,e3-e4,llama-3.1-70b-versatile,4.0,1,,,,0.07246376811594203,1.0,,3
